date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-05-11,2831,2026051105014928,PHCL,81,6,10,313.70,"3,137.00"
2026-05-11,2832,2026051105014922,PHCL,81,58,10,313.70,"3,137.00"
2026-05-11,2833,2026051105014903,PHCL,81,49,100,313.70,"31,370.00"
2026-05-11,2834,2026051105014902,PHCL,81,42,30,313.70,"9,411.00"
2026-05-11,2835,2026051105014901,PHCL,81,36,10,312.50,"3,125.00"
2026-05-11,2836,2026051105014754,PHCL,72,4,12,312.30,"3,747.60"
2026-05-11,2837,2026051105014796,PPL,59,44,840,353.80,"297,192.00"
2026-05-11,2838,2026051105015166,RFPL,28,58,20,376.00,"7,520.00"
2026-05-11,2839,2026051105015129,RFPL,26,74,50,375.90,"18,795.00"
2026-05-11,2840,2026051105015124,RFPL,26,57,10,375.90,"3,759.00"
2026-05-11,2841,2026051105015064,RFPL,39,58,100,376.00,"37,600.00"
2026-05-11,2842,2026051105015045,RFPL,26,58,17,376.00,"6,392.00"
2026-05-11,2843,2026051105014985,RFPL,57,58,200,376.00,"75,200.00"
2026-05-11,2844,2026051105014806,RFPL,26,21,10,377.00,"3,770.00"
2026-05-11,2845,2026051105014978,RFPL,49,58,125,376.70,"47,087.50"
2026-05-11,2846,2026051105014977,RFPL,33,58,"2,480",376.70,"934,216.00"
2026-05-11,2847,2026051105014976,RFPL,50,58,250,377.00,"94,250.00"
2026-05-11,2848,2026051105014975,RFPL,49,58,30,377.00,"11,310.00"
2026-05-11,2849,2026051105014878,RFPL,26,49,20,377.00,"7,540.00"
2026-05-11,2850,2026051105014851,RFPL,26,74,100,377.00,"37,700.00"
2026-05-11,2851,2026051105014984,RFPL,49,58,200,376.00,"75,200.00"
2026-05-11,2852,2026051105014983,RFPL,91,58,10,376.00,"3,760.00"
2026-05-11,2853,2026051105014982,RFPL,58,58,34,376.20,"12,790.80"
2026-05-11,2854,2026051105014981,RFPL,19,58,145,376.30,"54,563.50"
2026-05-11,2855,2026051105014980,RFPL,91,58,50,376.50,"18,825.00"
2026-05-11,2856,2026051105014979,RFPL,57,58,700,376.50,"263,550.00"
2026-05-11,2857,2026051105015135,RHGCL,72,58,10,300.00,"3,000.00"
2026-05-11,2858,2026051105015134,RHGCL,72,36,627,300.00,"188,100.00"
2026-05-11,2859,2026051105015133,RHGCL,72,46,100,300.00,"30,000.00"
2026-05-11,2860,2026051105015132,RHGCL,72,58,20,300.00,"6,000.00"
2026-05-11,2861,2026051105015131,RHGCL,72,3,190,300.00,"57,000.00"
2026-05-11,2862,2026051105014958,RHGCL,49,7,80,297.10,"23,768.00"
2026-05-11,2863,2026051105014793,RHGCL,72,41,15,296.60,"4,449.00"
2026-05-11,2864,2026051105014776,RHGCL,41,3,10,300.00,"3,000.00"
2026-05-11,2865,2026051105014769,RHGCL,72,21,10,296.60,"2,966.00"
2026-05-11,2866,2026051105014729,RHGCL,57,7,20,297.00,"5,940.00"
2026-05-11,2867,2026051105014728,RHGCL,36,7,55,297.50,"16,362.50"
2026-05-11,2868,2026051105015177,RNLI,42,59,121,468.00,"56,628.00"
2026-05-11,2869,2026051105015176,RNLI,42,58,24,468.00,"11,232.00"
2026-05-11,2870,2026051105015175,RNLI,42,43,410,468.00,"191,880.00"
2026-05-11,2871,2026051105015174,RNLI,42,28,12,467.80,"5,613.60"
2026-05-11,2872,2026051105015171,SAHAS,10,58,20,643.50,"12,870.00"
2026-05-11,2873,2026051105015167,SAHAS,45,64,65,644.00,"41,860.00"
2026-05-11,2874,2026051105015140,SAHAS,47,58,30,643.50,"19,305.00"
2026-05-11,2875,2026051105015114,SAHAS,47,19,13,643.50,"8,365.50"
2026-05-11,2876,2026051105015086,SAHAS,45,19,15,643.50,"9,652.50"
2026-05-11,2877,2026051105015066,SAHAS,45,57,13,643.50,"8,365.50"
2026-05-11,2878,2026051105014770,SAHAS,8,14,13,643.50,"8,365.50"
2026-05-11,2879,2026051105014727,SAHAS,42,14,37,643.50,"23,809.50"
2026-05-11,2880,2026051105014719,SAHAS,65,49,5,642.40,"3,212.00"
2026-05-11,2881,2026051105014931,SAHAS,47,58,13,644.00,"8,372.00"
2026-05-11,2882,2026051105014930,SAHAS,65,82,12,644.00,"7,728.00"
2026-05-11,2883,2026051105014810,SAHAS,47,77,50,643.90,"32,195.00"
2026-05-11,2884,2026051105014800,SAHAS,65,13,7,643.90,"4,507.30"
2026-05-11,2885,2026051105014772,SAHAS,65,45,3,643.00,"1,929.00"
2026-05-11,2886,2026051105014771,SAHAS,8,28,445,644.50,"286,802.50"
2026-05-11,2887,2026051105015040,SAHAS,17,64,100,644.00,"64,400.00"
2026-05-11,2888,2026051105015009,SAHAS,58,64,11,644.00,"7,084.00"
2026-05-11,2889,2026051105015001,SAHAS,48,58,57,644.50,"36,736.50"
2026-05-11,2890,2026051105015000,SAHAS,48,28,143,644.50,"92,163.50"
2026-05-11,2891,2026051105014999,SAHAS,48,45,300,643.50,"193,050.00"
2026-05-11,2892,2026051105014932,SAHAS,47,28,12,644.50,"7,734.00"
2026-05-11,2893,2026051105015091,SANVI,8,41,10,703.00,"7,030.00"
2026-05-11,2894,2026051105015090,SANVI,8,95,80,703.00,"56,240.00"
2026-05-11,2895,2026051105015089,SANVI,8,58,10,702.00,"7,020.00"
2026-05-11,2896,2026051105015088,SANVI,8,58,10,702.00,"7,020.00"
2026-05-11,2897,2026051105015043,SANVI,49,58,20,701.00,"14,020.00"
2026-05-11,2898,2026051105014804,SANVI,49,45,10,702.00,"7,020.00"
2026-05-11,2899,2026051105014969,SGHC,41,49,20,370.00,"7,400.00"
2026-05-11,2900,2026051105014968,SGHC,41,19,10,369.90,"3,699.00"
2026-05-11,2901,2026051105014967,SGHC,41,46,10,369.90,"3,699.00"
2026-05-11,2902,2026051105014966,SGHC,41,36,10,368.50,"3,685.00"
2026-05-11,2903,2026051105015217,SHIVM,4,14,122,689.00,"84,058.00"
2026-05-11,2904,2026051105015216,SHIVM,4,67,20,689.00,"13,780.00"
2026-05-11,2905,2026051105015215,SHIVM,4,36,500,688.90,"344,450.00"
2026-05-11,2906,2026051105015214,SHIVM,4,52,100,688.90,"68,890.00"
2026-05-11,2907,2026051105015213,SHIVM,4,58,60,688.90,"41,334.00"
2026-05-11,2908,2026051105015212,SHIVM,4,51,170,688.90,"117,113.00"
2026-05-11,2909,2026051105014755,SHIVM,82,17,275,688.70,"189,392.50"
2026-05-11,2910,2026051105014740,SHIVM,45,17,75,688.70,"51,652.50"
2026-05-11,2911,2026051105014739,SHIVM,45,45,25,688.60,"17,215.00"
2026-05-11,2912,2026051105014722,SHIVM,56,17,200,688.70,"137,740.00"
2026-05-11,2913,2026051105014876,SHIVM,85,57,50,688.70,"34,435.00"
2026-05-11,2914,2026051105014811,SHIVM,54,25,50,688.60,"34,430.00"
2026-05-11,2915,2026051105014792,SHIVM,45,42,80,688.80,"55,104.00"
2026-05-11,2916,2026051105014758,SHIVM,82,42,167,688.80,"115,029.60"
2026-05-11,2917,2026051105014757,SHIVM,82,52,100,688.80,"68,880.00"
2026-05-11,2918,2026051105014756,SHIVM,82,19,28,688.80,"19,286.40"
2026-05-11,2919,2026051105014892,SHIVM,22,58,20,688.60,"13,772.00"
2026-05-11,2920,2026051105014889,SHIVM,58,59,52,688.00,"35,776.00"
2026-05-11,2921,2026051105014888,SHIVM,42,59,48,688.50,"33,048.00"
2026-05-11,2922,2026051105014881,SHIVM,42,20,200,688.50,"137,700.00"
2026-05-11,2923,2026051105014880,SHIVM,36,59,10,688.60,"6,886.00"
2026-05-11,2924,2026051105014877,SHIVM,85,42,153,688.80,"105,386.40"
2026-05-11,2925,2026051105015130,SHIVM,52,42,200,688.20,"137,640.00"
2026-05-11,2926,2026051105015120,SHIVM,52,48,100,688.20,"68,820.00"
2026-05-11,2927,2026051105015115,SHIVM,22,42,1,680.00,680.00
2026-05-11,2928,2026051105014964,SHIVM,84,14,70,688.10,"48,167.00"
2026-05-11,2929,2026051105014926,SHIVM,57,51,150,688.90,"103,335.00"
2026-05-11,2930,2026051105014918,SHIVM,22,51,180,688.90,"124,002.00"
2026-05-11,2931,2026051105015110,SMH,42,35,37,580.00,"21,460.00"
2026-05-11,2932,2026051105015109,SMH,34,35,200,580.20,"116,040.00"
2026-05-11,2933,2026051105015108,SMH,52,35,47,580.30,"27,274.10"
2026-05-11,2934,2026051105015107,SMH,52,35,152,580.40,"88,220.80"
2026-05-11,2935,2026051105015106,SMH,49,35,50,580.50,"29,025.00"
2026-05-11,2936,2026051105014959,SMH,58,11,20,581.00,"11,620.00"
2026-05-11,2937,2026051105014868,SMH,58,11,10,581.00,"5,810.00"
2026-05-11,2938,2026051105015126,SMHL,41,3,250,507.00,"126,750.00"
2026-05-11,2939,2026051105015121,SMHL,34,60,300,506.00,"151,800.00"
2026-05-11,2940,2026051105015070,SMHL,34,49,137,506.00,"69,322.00"
2026-05-11,2941,2026051105015069,SMHL,34,16,20,506.00,"10,120.00"
2026-05-11,2942,2026051105015068,SMHL,34,49,212,506.00,"107,272.00"
2026-05-11,2943,2026051105015067,SMHL,34,32,21,506.00,"10,626.00"
2026-05-11,2944,2026051105014723,SMHL,34,6,40,504.10,"20,164.00"
2026-05-11,2945,2026051105015028,SMHL,53,60,850,505.00,"429,250.00"
2026-05-11,2946,2026051105015027,SMHL,58,60,150,505.10,"75,765.00"
2026-05-11,2947,2026051105014956,SMHL,51,32,29,506.00,"14,674.00"
2026-05-11,2948,2026051105014955,SMHL,51,90,100,506.00,"50,600.00"
2026-05-11,2949,2026051105014954,SMHL,51,14,21,505.90,"10,623.90"
2026-05-11,2950,2026051105014920,SMHL,47,49,1,510.00,510.00
2026-05-11,2951,2026051105015139,SMJC,63,11,60,450.00,"27,000.00"
2026-05-11,2952,2026051105015138,SMJC,63,56,20,450.00,"9,000.00"
2026-05-11,2953,2026051105014859,SMJC,58,38,10,450.00,"4,500.00"
2026-05-11,2954,2026051105014753,SMJC,58,39,20,450.00,"9,000.00"
2026-05-11,2955,2026051105014752,SMJC,58,38,10,450.00,"4,500.00"
2026-05-11,2956,2026051105014751,SMJC,58,77,57,450.00,"25,650.00"
2026-05-11,2957,2026051105015169,SONA,17,46,10,443.00,"4,430.00"
2026-05-11,2958,2026051105015098,SONA,17,13,10,443.00,"4,430.00"
2026-05-11,2959,2026051105015056,SONA,17,29,10,443.00,"4,430.00"
2026-05-11,2960,2026051105014916,SONA,17,49,150,444.10,"66,615.00"
2026-05-11,2961,2026051105014842,SONA,17,21,40,444.00,"17,760.00"
2026-05-11,2962,2026051105014790,SONA,17,58,10,443.00,"4,430.00"
2026-05-11,2963,2026051105014789,SONA,17,13,10,443.00,"4,430.00"
2026-05-11,2964,2026051105014788,SONA,17,34,10,441.00,"4,410.00"
2026-05-11,2965,2026051105014736,SONA,80,52,20,441.00,"8,820.00"
2026-05-11,2966,2026051105015039,SPC,42,96,181,467.00,"84,527.00"
2026-05-11,2967,2026051105015038,SPC,42,43,50,466.90,"23,345.00"
2026-05-11,2968,2026051105015037,SPC,42,68,100,466.80,"46,680.00"
2026-05-11,2969,2026051105015036,SPC,42,56,20,466.00,"9,320.00"
2026-05-11,2970,2026051105015035,SPC,42,32,50,465.90,"23,295.00"
2026-05-11,2971,2026051105014941,SPC,7,56,10,463.20,"4,632.00"
2026-05-11,2972,2026051105014791,SPC,7,42,10,463.20,"4,632.00"
2026-05-11,2973,2026051105014827,TAMOR,50,58,58,440.00,"25,520.00"
2026-05-11,2974,2026051105014826,TAMOR,16,58,142,440.00,"62,480.00"
2026-05-11,2975,2026051105014801,TAMOR,16,42,10,440.00,"4,400.00"
2026-05-11,2976,2026051105015016,TPC,58,49,500,373.10,"186,550.00"
2026-05-11,2977,2026051105015015,TPC,45,49,50,373.50,"18,675.00"
2026-05-11,2978,2026051105014825,TPC,40,13,100,374.00,"37,400.00"
2026-05-11,2979,2026051105015022,TPC,18,49,120,372.30,"44,676.00"
2026-05-11,2980,2026051105015021,TPC,17,49,10,372.40,"3,724.00"
2026-05-11,2981,2026051105015020,TPC,62,49,500,373.00,"186,500.00"
2026-05-11,2982,2026051105015019,TPC,42,49,100,373.00,"37,300.00"
2026-05-11,2983,2026051105015018,TPC,52,49,15,373.00,"5,595.00"
2026-05-11,2984,2026051105015017,TPC,101,49,57,373.00,"21,261.00"
2026-05-11,2985,2026051105015025,TPC,29,49,200,372.00,"74,400.00"
2026-05-11,2986,2026051105015024,TPC,42,49,70,372.10,"26,047.00"
2026-05-11,2987,2026051105015023,TPC,16,49,"1,000",372.10,"372,100.00"
2026-05-11,2988,2026051105015002,TSHL,41,19,20,611.00,"12,220.00"
2026-05-11,2989,2026051105014912,TVCL,58,28,23,544.00,"12,512.00"
2026-05-11,2990,2026051105015201,UHEWA,74,38,90,570.20,"51,318.00"
2026-05-11,2991,2026051105015005,UHEWA,74,57,11,570.20,"6,272.20"
2026-05-11,2992,2026051105014940,UHEWA,37,58,5,575.00,"2,875.00"
2026-05-11,2993,2026051105014762,UHEWA,95,17,84,570.10,"47,888.40"
2026-05-11,2994,2026051105015179,ULHC,56,49,10,510.00,"5,100.00"
2026-05-11,2995,2026051105015178,ULHC,56,58,10,509.00,"5,090.00"
2026-05-11,2996,2026051105015168,USHEC,34,33,40,501.00,"20,040.00"
2026-05-11,2997,2026051105015105,USHEC,34,33,30,501.00,"15,030.00"
2026-05-11,2998,2026051105015104,USHEC,34,56,10,500.00,"5,000.00"
2026-05-11,2999,2026051105015103,USHEC,34,52,10,500.00,"5,000.00"
2026-05-11,3000,2026051105014850,USHEC,49,17,125,498.50,"62,312.50"
2026-05-11,3001,2026051105014564,BEDC,49,52,95,376.00,"35,720.00"
2026-05-11,3002,2026051105014498,BEDC,95,52,"1,500",376.00,"564,000.00"
2026-05-11,3003,2026051105014244,BEDC,1,52,300,376.00,"112,800.00"
2026-05-11,3004,2026051105014466,BEDC,58,74,10,375.90,"3,759.00"
2026-05-11,3005,2026051105014435,BGWT,13,47,100,668.00,"66,800.00"
2026-05-11,3006,2026051105014380,BGWT,57,36,11,672.00,"7,392.00"
2026-05-11,3007,2026051105014576,BHDC,62,94,100,475.00,"47,500.00"
2026-05-11,3008,2026051105014575,BHDC,62,29,70,475.00,"33,250.00"
2026-05-11,3009,2026051105014574,BHDC,62,34,10,475.00,"4,750.00"
2026-05-11,3010,2026051105014520,BHDC,62,42,80,474.90,"37,992.00"
2026-05-11,3011,2026051105014649,BHL,46,28,215,226.00,"48,590.00"
2026-05-11,3012,2026051105014647,BHL,36,79,255,226.20,"57,681.00"
2026-05-11,3013,2026051105014571,BHL,46,53,600,226.00,"135,600.00"
2026-05-11,3014,2026051105014559,BHL,46,58,200,226.00,"45,200.00"
2026-05-11,3015,2026051105014523,BHL,46,48,10,225.80,"2,258.00"
2026-05-11,3016,2026051105014522,BHL,46,48,10,225.80,"2,258.00"
2026-05-11,3017,2026051105014361,BHL,63,58,100,226.00,"22,600.00"
2026-05-11,3018,2026051105014360,BHL,63,34,100,226.00,"22,600.00"
2026-05-11,3019,2026051105014359,BHL,63,58,"1,494",226.00,"337,644.00"
2026-05-11,3020,2026051105014342,BHL,4,58,50,225.60,"11,280.00"
2026-05-11,3021,2026051105014319,BHL,57,58,100,226.00,"22,600.00"
2026-05-11,3022,2026051105014233,BHL,57,58,100,226.00,"22,600.00"
2026-05-11,3023,2026051105014367,BHL,63,11,200,226.00,"45,200.00"
2026-05-11,3024,2026051105014366,BHL,63,74,400,226.00,"90,400.00"
2026-05-11,3025,2026051105014365,BHL,63,51,700,226.00,"158,200.00"
2026-05-11,3026,2026051105014364,BHL,63,25,50,226.00,"11,300.00"
2026-05-11,3027,2026051105014363,BHL,63,35,400,226.00,"90,400.00"
2026-05-11,3028,2026051105014362,BHL,63,25,30,226.00,"6,780.00"
2026-05-11,3029,2026051105014461,BHL,28,89,20,225.70,"4,514.00"
2026-05-11,3030,2026051105014372,BHL,63,79,366,226.20,"82,789.20"
2026-05-11,3031,2026051105014371,BHL,63,38,20,226.00,"4,520.00"
2026-05-11,3032,2026051105014370,BHL,63,57,500,226.00,"113,000.00"
2026-05-11,3033,2026051105014369,BHL,63,22,630,226.00,"142,380.00"
2026-05-11,3034,2026051105014368,BHL,63,58,10,226.00,"2,260.00"
2026-05-11,3035,2026051105014521,BHL,46,62,225,225.80,"50,805.00"
2026-05-11,3036,2026051105014513,BHL,63,1,20,225.70,"4,514.00"
2026-05-11,3037,2026051105014512,BHL,19,1,120,225.70,"27,084.00"
2026-05-11,3038,2026051105014511,BHL,28,1,30,225.70,"6,771.00"
2026-05-11,3039,2026051105014507,BHL,86,62,50,225.80,"11,290.00"
2026-05-11,3040,2026051105014505,BHL,35,62,25,225.80,"5,645.00"
2026-05-11,3041,2026051105014535,BHPL,22,16,100,529.00,"52,900.00"
2026-05-11,3042,2026051105014534,BHPL,3,16,30,529.00,"15,870.00"
2026-05-11,3043,2026051105014276,BNHC,50,41,269,333.00,"89,577.00"
2026-05-11,3044,2026051105014464,CHDC,1,86,5,"2,319.00","11,595.00"
2026-05-11,3045,2026051105014413,CHDC,1,51,1,"2,260.00","2,260.00"
2026-05-11,3046,2026051105014384,CHDC,1,49,1,"2,252.00","2,252.00"
2026-05-11,3047,2026051105014704,CIT,58,74,19,"1,774.90","33,723.10"
2026-05-11,3048,2026051105014703,CIT,58,37,50,"1,774.00","88,700.00"
2026-05-11,3049,2026051105014702,CIT,58,14,63,"1,773.00","111,699.00"
2026-05-11,3050,2026051105014701,CIT,58,13,100,"1,772.00","177,200.00"
2026-05-11,3051,2026051105014623,CIT,17,42,5,"1,770.40","8,852.00"
2026-05-11,3052,2026051105014591,CIT,5,51,20,"1,771.00","35,420.00"
2026-05-11,3053,2026051105014550,CIT,18,51,30,"1,771.00","53,130.00"
2026-05-11,3054,2026051105014268,CIT,7,60,34,"1,770.30","60,190.20"
2026-05-11,3055,2026051105014238,CKHL,39,58,10,670.20,"6,702.00"
2026-05-11,3056,2026051105014692,CLI,46,44,14,459.80,"6,437.20"
2026-05-11,3057,2026051105014599,CLI,77,13,100,459.00,"45,900.00"
2026-05-11,3058,2026051105014598,CLI,77,7,200,459.00,"91,800.00"
2026-05-11,3059,2026051105014597,CLI,77,36,13,459.00,"5,967.00"
2026-05-11,3060,2026051105014596,CLI,77,22,13,459.00,"5,967.00"
2026-05-11,3061,2026051105014595,CLI,77,56,10,459.00,"4,590.00"
2026-05-11,3062,2026051105014338,CLI,58,46,12,459.00,"5,508.00"
2026-05-11,3063,2026051105014337,CLI,58,7,13,458.50,"5,960.50"
2026-05-11,3064,2026051105014327,CLI,17,58,13,458.10,"5,955.30"
2026-05-11,3065,2026051105014594,CLI,77,46,29,459.00,"13,311.00"
2026-05-11,3066,2026051105014503,CLI,77,3,120,458.00,"54,960.00"
2026-05-11,3067,2026051105014502,CLI,57,3,149,458.00,"68,242.00"
2026-05-11,3068,2026051105014501,CLI,17,3,231,458.10,"105,821.10"
2026-05-11,3069,2026051105014409,CLI,17,38,10,458.10,"4,581.00"
2026-05-11,3070,2026051105014353,CLI,17,58,13,458.10,"5,955.30"
2026-05-11,3071,2026051105014691,DOLTI,58,36,10,358.00,"3,580.00"
2026-05-11,3072,2026051105014555,DOLTI,21,36,23,358.00,"8,234.00"
2026-05-11,3073,2026051105014554,DOLTI,21,52,17,358.00,"6,086.00"
2026-05-11,3074,2026051105014517,DOLTI,1,52,"1,000",358.00,"358,000.00"
2026-05-11,3075,2026051105014465,DOLTI,5,52,30,358.00,"10,740.00"
2026-05-11,3076,2026051105014292,DOLTI,57,48,200,357.90,"71,580.00"
2026-05-11,3077,2026051105014626,DORDI,58,18,1,282.10,282.10
2026-05-11,3078,2026051105014604,DORDI,18,18,5,277.90,"1,389.50"
2026-05-11,3079,2026051105014592,DORDI,60,26,10,279.20,"2,792.00"
2026-05-11,3080,2026051105014558,DORDI,52,17,200,279.10,"55,820.00"
2026-05-11,3081,2026051105014547,DORDI,52,58,10,279.10,"2,791.00"
2026-05-11,3082,2026051105014527,DORDI,58,3,10,279.80,"2,798.00"
2026-05-11,3083,2026051105014410,DORDI,63,57,51,279.80,"14,269.80"
2026-05-11,3084,2026051105014323,DORDI,3,58,70,279.70,"19,579.00"
2026-05-11,3085,2026051105014245,DORDI,3,59,20,279.70,"5,594.00"
2026-05-11,3086,2026051105014486,DORDI,38,34,100,279.00,"27,900.00"
2026-05-11,3087,2026051105014474,DORDI,38,58,16,279.00,"4,464.00"
2026-05-11,3088,2026051105014442,DORDI,63,3,"4,939",279.80,"1,381,932.20"
2026-05-11,3089,2026051105014421,DORDI,25,26,10,280.00,"2,800.00"
2026-05-11,3090,2026051105014420,DORDI,25,26,10,279.90,"2,799.00"
2026-05-11,3091,2026051105014411,DORDI,63,26,10,279.80,"2,798.00"
2026-05-11,3092,2026051105014682,EHPL,57,36,100,390.00,"39,000.00"
2026-05-11,3093,2026051105014516,EHPL,5,36,100,390.00,"39,000.00"
2026-05-11,3094,2026051105014383,EHPL,42,38,100,389.00,"38,900.00"
2026-05-11,3095,2026051105014356,EHPL,42,38,180,389.00,"70,020.00"
2026-05-11,3096,2026051105014355,EHPL,38,38,100,389.10,"38,910.00"
2026-05-11,3097,2026051105014345,EHPL,42,38,11,389.00,"4,279.00"
2026-05-11,3098,2026051105014335,EHPL,38,38,18,390.00,"7,020.00"
2026-05-11,3099,2026051105014454,ENL,57,17,350,912.00,"319,200.00"
2026-05-11,3100,2026051105014453,ENL,57,49,10,911.00,"9,110.00"
2026-05-11,3101,2026051105014452,ENL,57,51,20,911.00,"18,220.00"
2026-05-11,3102,2026051105014451,ENL,57,13,10,910.00,"9,100.00"
2026-05-11,3103,2026051105014450,ENL,57,57,10,910.00,"9,100.00"
2026-05-11,3104,2026051105014326,GCIL,35,4,10,423.00,"4,230.00"
2026-05-11,3105,2026051105014403,GCIL,45,59,2,422.50,845.00
2026-05-11,3106,2026051105014402,GCIL,45,58,12,422.50,"5,070.00"
2026-05-11,3107,2026051105014389,GCIL,41,58,2,418.00,836.00
2026-05-11,3108,2026051105014499,GCIL,3,10,40,423.00,"16,920.00"
2026-05-11,3109,2026051105014586,GCIL,3,42,60,423.00,"25,380.00"
2026-05-11,3110,2026051105014567,GCIL,17,62,50,423.60,"21,180.00"
2026-05-11,3111,2026051105014566,GCIL,45,62,15,423.60,"6,354.00"
2026-05-11,3112,2026051105014565,GCIL,41,46,1,419.00,419.00
2026-05-11,3113,2026051105014628,GCIL,4,62,50,423.60,"21,180.00"
2026-05-11,3114,2026051105014616,GCIL,17,62,20,423.60,"8,472.00"
2026-05-11,3115,2026051105014590,GCIL,57,40,3,419.30,"1,257.90"
2026-05-11,3116,2026051105014648,HATHY,57,58,2,820.00,"1,640.00"
2026-05-11,3117,2026051105014639,HATHY,57,58,2,820.00,"1,640.00"
2026-05-11,3118,2026051105014630,HATHY,57,32,1,819.00,819.00
2026-05-11,3119,2026051105014518,HATHY,45,96,13,824.00,"10,712.00"
2026-05-11,3120,2026051105014246,HATHY,4,7,16,823.00,"13,168.00"
2026-05-11,3121,2026051105014671,HDL,85,6,190,"1,173.00","222,870.00"
2026-05-11,3122,2026051105014670,HDL,38,6,10,"1,173.00","11,730.00"
2026-05-11,3123,2026051105014377,HDL,19,13,50,"1,174.00","58,700.00"
2026-05-11,3124,2026051105014376,HDL,41,13,10,"1,174.00","11,740.00"
2026-05-11,3125,2026051105014375,HDL,49,13,30,"1,174.00","35,220.00"
2026-05-11,3126,2026051105014374,HDL,44,13,15,"1,174.00","17,610.00"
2026-05-11,3127,2026051105014373,HDL,54,13,50,"1,174.00","58,700.00"
2026-05-11,3128,2026051105014428,HDL,42,13,65,"1,173.70","76,290.50"
2026-05-11,3129,2026051105014379,HDL,1,13,200,"1,173.70","234,740.00"
2026-05-11,3130,2026051105014378,HDL,28,13,30,"1,174.00","35,220.00"
2026-05-11,3131,2026051105014485,HDL,17,34,19,"1,173.50","22,296.50"
2026-05-11,3132,2026051105014549,HDL,42,38,11,"1,173.50","12,908.50"
2026-05-11,3133,2026051105014548,HDL,17,38,11,"1,173.50","12,908.50"
2026-05-11,3134,2026051105014634,HDL,38,58,10,"1,173.00","11,730.00"
2026-05-11,3135,2026051105014589,HDL,38,58,10,"1,173.00","11,730.00"
2026-05-11,3136,2026051105014700,HHL,34,58,575,383.50,"220,512.50"
2026-05-11,3137,2026051105014625,HHL,44,17,75,382.00,"28,650.00"
2026-05-11,3138,2026051105014624,HHL,58,17,50,382.00,"19,100.00"
2026-05-11,3139,2026051105014429,HHL,14,25,300,381.20,"114,360.00"
2026-05-11,3140,2026051105014668,HIDCL,50,35,150,273.70,"41,055.00"
2026-05-11,3141,2026051105014667,HIDCL,50,42,100,273.60,"27,360.00"
2026-05-11,3142,2026051105014666,HIDCL,50,7,"1,500",273.40,"410,100.00"
2026-05-11,3143,2026051105014665,HIDCL,50,41,530,273.30,"144,849.00"
2026-05-11,3144,2026051105014664,HIDCL,50,46,200,273.00,"54,600.00"
2026-05-11,3145,2026051105014663,HIDCL,50,6,132,273.00,"36,036.00"
2026-05-11,3146,2026051105014249,HIDCL,47,57,165,272.30,"44,929.50"
2026-05-11,3147,2026051105014248,HIDCL,28,57,38,272.30,"10,347.40"
2026-05-11,3148,2026051105014247,HIDCL,11,57,11,272.60,"2,998.60"
2026-05-11,3149,2026051105014569,HIDCL,36,41,39,273.00,"10,647.00"
2026-05-11,3150,2026051105014568,HIDCL,36,13,190,272.90,"51,851.00"
2026-05-11,3151,2026051105014529,HIDCL,45,8,325,272.20,"88,465.00"
2026-05-11,3152,2026051105014497,HIDCL,45,57,75,272.20,"20,415.00"
2026-05-11,3153,2026051105014496,HIDCL,13,57,10,272.30,"2,723.00"
2026-05-11,3154,2026051105014250,HIDCL,45,57,801,272.20,"218,032.20"
2026-05-11,3155,2026051105014662,HIDCL,50,35,300,273.00,"81,900.00"
2026-05-11,3156,2026051105014661,HIDCL,50,29,11,273.00,"3,003.00"
2026-05-11,3157,2026051105014620,HIDCL,59,29,489,273.00,"133,497.00"
2026-05-11,3158,2026051105014619,HIDCL,59,50,141,273.00,"38,493.00"
2026-05-11,3159,2026051105014618,HIDCL,59,75,141,273.00,"38,493.00"
2026-05-11,3160,2026051105014617,HIDCL,59,41,61,273.00,"16,653.00"
2026-05-11,3161,2026051105014687,HRL,49,34,8,696.80,"5,574.40"
